territory,building_type,osmid,coord,distance,rise,fall
Uribarri,railway_subway_entrance,N4508853267,"(43.2655628, -2.9205809)",79.99,0.0,8.000000000000007
Uribarri,railway_subway_entrance,N5302324517,"(43.2668121, -2.9208691)",235.183,18.00000000004458,13.49999999999504
Uribarri,railway_subway_entrance,N4060532222,"(43.2665934, -2.9180824)",260.107,22.50000000005449,1.4210854715202004e-14
Uribarri,amenity_school,W123440601,"(43.26650910693881, -2.92105747075796)",266.712,18.00000000004458,16.4999999999257
Uribarri,building_public,W248634544,"(43.26459250062578, -2.923174575498278)",295.308,0.0,23.999999999975238
Uribarri,railway_subway_entrance,N4060532221,"(43.2670957, -2.9213161)",303.63399999999996,24.50000000004458,19.999999999995048
Uribarri,railway_subway_entrance,N4060532213,"(43.2677621, -2.9195766)",322.42500000000007,33.00000000002972,7.5000000000148646
Uribarri,railway_subway_entrance,N4060532223,"(43.2681579, -2.9203559)",391.47100000000006,33.000000000029736,12.99999999994057
Uribarri,amenity_place_of_worship,N6178510177,"(43.2644773, -2.9159313)",407.284,15.99999999997523,3.4999999999653326
Uribarri,amenity_townhall,W28210378,"(43.26421680000001, -2.92346335)",412.02500000000003,0.0,35.49999999995542
Uribarri,amenity_police,N3999132003,"(43.2643109, -2.9237538)",450.00800000000004,0.0,35.49999999995542
Uribarri,amenity_school,W248855598,"(43.26587076133516, -2.923202179569874)",465.395,5.499999999995055,17.9999999999158
Uribarri,railway_subway_entrance,N4060532227,"(43.2648784, -2.9149249)",472.303,22.99999999996038,3.4999999999653326
Uribarri,amenity_school,W476184022,"(43.26663423116968, -2.9156067047203797)",508.3419999999999,48.500000000148596,20.000000000108955
Abando,building_public,W110726736,"(43.26320720006081, -2.924903170437371)",556.516,1.000000000004956,35.49999999995542
Uribarri,amenity_school,W183189348,"(43.2669778943415, -2.9257094413631584)",640.0799999999999,5.499999999995055,30.999999999940563
Ibaiondo,amenity_school,W289798436,"(43.26118152813459, -2.9220859899968175)",905.4920000000002,29.00000000016847,50.500000000044615
