territory,building_type,osmid,coord,distance,rise,fall
Otxarkoaga-Txurdinaga,amenity_school,W302866212,"(43.26113539778884, -2.9098367963201803)",180.43399999999997,2.842170943040401e-14,17.500000000049596
Uribarri,amenity_place_of_worship,N620032721,"(43.2631793, -2.9120957)",249.29099999999994,9.000000000064404,33.5000000000347
Uribarri,amenity_school,W185282106,"(43.26352870570346, -2.908070959437656)",292.90700000000004,34.000000000014836,4.999999999975216
Otxarkoaga-Txurdinaga,amenity_school,W386846757,"(43.259803308053115, -2.90955434034172)",441.706,5.684341886080802e-14,41.99999999998023
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532215,"(43.2595093, -2.9078566)",463.75199999999995,2.842170943040401e-14,47.99999999998022
Otxarkoaga-Txurdinaga,amenity_school,W185282104,"(43.260141390243255, -2.9072056253542877)",472.009,5.999999999995083,41.99999999998022
Uribarri,railway_subway_entrance,N4060532214,"(43.2641221, -2.9131204)",503.21900000000005,9.000000000064418,54.50000000001489
Otxarkoaga-Txurdinaga,amenity_community_centre,W386847400,"(43.26560640049439, -2.906940411091095)",525.8320000000001,75.00000000006935,8.500000000074294
Uribarri,tourism_hostel,N5552087740,"(43.2595488, -2.9125486)",543.2980000000001,2.842170943040401e-14,50.49999999999014
Uribarri,amenity_place_of_worship,N610953374,"(43.2654928, -2.9109833)",627.2249999999999,37.50000000007432,69.50000000015854
Otxarkoaga-Txurdinaga,amenity_school,W201506083,"(43.261342946121154, -2.905647601969728)",634.199,1.0000000001140137,33.000000000079325
Uribarri,railway_subway_entrance,N4060532226,"(43.2648881, -2.9134062)",659.0979999999998,23.500000000079268,93.50000000015854
Otxarkoaga-Txurdinaga,tourism_hostel,N12051758935,"(43.2600409, -2.9052972)",662.635,9.000000000039677,49.00000000001987
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532212,"(43.2586207, -2.9062238)",668.0089999999999,9.000000000084256,59.5000000000248
Uribarri,railway_subway_entrance,N4952944853,"(43.2648405, -2.9135495)",679.4869999999999,23.500000000079268,93.50000000015854
Begona,amenity_place_of_worship,W28463782,"(43.258742002354, -2.9137569131998373)",735.0430000000001,8.999999999995111,67.99999999994063
Uribarri,amenity_school,W48052362,"(43.26640023315709, -2.9103926848917308)",742.92,61.500000000024755,69.50000000015854
Otxarkoaga-Txurdinaga,amenity_school,W201506082,"(43.262555357753975, -2.9054812365975407)",868.317,37.99999999996041,51.99999999984152
